Typ;Name;Latitude;Longitude;Tempolimit;Details
Routenpunkt (Way);Hilsenhainer Straße;49.5005491;8.7717315;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.500467;8.7717327;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5003849;8.7717339;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.5002937;8.7717432;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.5002025;8.7717525;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.500087050000005;8.77177815;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.4999716;8.7718038;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.499856433333335;8.771853;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.49974126666667;8.771902200000001;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.4996261;8.7719514;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.4995099;8.7720249;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.4993937;8.7720984;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.4992775;8.7721719;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.4991613;8.772245400000001;100.0;Interpoliert
Routenpunkt (Way);Hilsenhainer Straße;49.4990451;8.7723189;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.4989262;8.7723913;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.4988074;8.7724356;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.4987095;8.772452;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.498604;8.772459;100.0;Original OSM
Routenpunkt (Way);Hilsenhainer Straße;49.49848555;8.7724647;100.0;Interpoliert
